REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,9/2/2022 15:10,8252.05,162,TRADE
NSW1,9/2/2022 15:15,8228.05,162,TRADE
NSW1,9/2/2022 15:20,8325.55,166.98,TRADE
NSW1,9/2/2022 15:25,8403.45,186.47,TRADE
NSW1,9/2/2022 15:30,8431.57,148.99,TRADE
NSW1,9/2/2022 15:35,8553.91,162,TRADE
NSW1,9/2/2022 15:40,8622.12,148.99,TRADE
NSW1,9/2/2022 15:45,8687.54,149.02,TRADE
NSW1,9/2/2022 15:50,8687.4,121.12,TRADE
NSW1,9/2/2022 15:55,8745.1,148.99,TRADE
NSW1,9/2/2022 16:00,8878.09,162,TRADE
NSW1,9/2/2022 16:05,8864.49,121.11,TRADE
NSW1,9/2/2022 16:10,8941.92,145.64,TRADE
NSW1,9/2/2022 16:15,9107.47,184.2,TRADE
NSW1,9/2/2022 16:20,9117.59,190.25,TRADE
NSW1,9/2/2022 16:25,9013.03,183.18,TRADE
NSW1,9/2/2022 16:30,9246.53,268.22,TRADE
NSW1,9/2/2022 16:35,9194.26,140.3,TRADE
NSW1,9/2/2022 16:40,9346.58,171.53,TRADE
NSW1,9/2/2022 16:45,9417.45,121.12,TRADE
NSW1,9/2/2022 16:50,9372.43,121.11,TRADE
NSW1,9/2/2022 16:55,9443.07,161.63,TRADE
NSW1,9/2/2022 17:00,9541.84,162.66,TRADE
NSW1,9/2/2022 17:05,9437.69,137.21,TRADE
NSW1,9/2/2022 17:10,9522.26,146.55,TRADE
NSW1,9/2/2022 17:15,9729.53,159.89,TRADE
NSW1,9/2/2022 17:20,9832.04,164.62,TRADE
NSW1,9/2/2022 17:25,9849.03,162.8,TRADE
NSW1,9/2/2022 17:30,9906.73,220.31,TRADE
NSW1,9/2/2022 17:35,9911.49,166.79,TRADE
NSW1,9/2/2022 17:40,9923.99,162.87,TRADE
NSW1,9/2/2022 17:45,10031.57,263.7,TRADE
NSW1,9/2/2022 17:50,10093.46,265.46,TRADE
NSW1,9/2/2022 17:55,10217.51,275.6,TRADE
NSW1,9/2/2022 18:00,10202.74,279.4,TRADE
NSW1,9/2/2022 18:05,10160.35,270.77,TRADE
NSW1,9/2/2022 18:10,10223.3,268.89,TRADE
NSW1,9/2/2022 18:15,10212.54,282.55,TRADE
NSW1,9/2/2022 18:20,10186.08,238.29,TRADE
NSW1,9/2/2022 18:25,10154.78,271.93,TRADE
NSW1,9/2/2022 18:30,10218.27,275.79,TRADE
NSW1,9/2/2022 18:35,10145.59,226.5,TRADE
NSW1,9/2/2022 18:40,10098.52,268.38,TRADE
NSW1,9/2/2022 18:45,10135.8,285.76,TRADE
NSW1,9/2/2022 18:50,10173.47,278.56,TRADE
NSW1,9/2/2022 18:55,10108.66,215.78,TRADE
NSW1,9/2/2022 19:00,10119.5,287.88,TRADE
NSW1,9/2/2022 19:05,10044.48,262.49,TRADE
NSW1,9/2/2022 19:10,9987.4,219.65,TRADE
NSW1,9/2/2022 19:15,9894.64,185.96,TRADE
NSW1,9/2/2022 19:20,9916.08,181.91,TRADE
NSW1,9/2/2022 19:25,9905.05,149.62,TRADE
NSW1,9/2/2022 19:30,9800.68,149.01,TRADE
NSW1,9/2/2022 19:35,9653.05,155.95,TRADE
NSW1,9/2/2022 19:40,9746.11,159.23,TRADE
NSW1,9/2/2022 19:45,9604.16,149.78,TRADE
NSW1,9/2/2022 19:50,9588.33,151.66,TRADE
NSW1,9/2/2022 19:55,9648.24,162,TRADE
NSW1,9/2/2022 20:00,9542.42,149.01,TRADE
NSW1,9/2/2022 20:05,9550.74,149.01,TRADE
NSW1,9/2/2022 20:10,9502.33,158.94,TRADE
NSW1,9/2/2022 20:15,9541.61,149.01,TRADE
NSW1,9/2/2022 20:20,9514.5,162,TRADE
NSW1,9/2/2022 20:25,9476,162,TRADE
NSW1,9/2/2022 20:30,9452.22,162,TRADE
NSW1,9/2/2022 20:35,9449.04,162,TRADE
NSW1,9/2/2022 20:40,9511.01,192.28,TRADE
NSW1,9/2/2022 20:45,9372.71,153.97,TRADE
NSW1,9/2/2022 20:50,9399.36,169.94,TRADE
NSW1,9/2/2022 20:55,9343.94,152.4,TRADE
NSW1,9/2/2022 21:00,9307.07,149.79,TRADE
NSW1,9/2/2022 21:05,9323.84,169.95,TRADE
NSW1,9/2/2022 21:10,9299.14,169.47,TRADE
NSW1,9/2/2022 21:15,9256.86,162,TRADE
NSW1,9/2/2022 21:20,9188.48,149.01,TRADE
NSW1,9/2/2022 21:25,9100.64,149.01,TRADE
NSW1,9/2/2022 21:30,8994.36,148.8,TRADE
NSW1,9/2/2022 21:35,9077.76,172.4,TRADE
NSW1,9/2/2022 21:40,9037.96,172.18,TRADE
NSW1,9/2/2022 21:45,9008.4,152.13,TRADE
NSW1,9/2/2022 21:50,8953.06,160.47,TRADE
NSW1,9/2/2022 21:55,8858.7,155.55,TRADE
NSW1,9/2/2022 22:00,8859.85,152.48,TRADE
NSW1,9/2/2022 22:05,8898.85,214.94,TRADE
NSW1,9/2/2022 22:10,9003.09,299.99,TRADE
NSW1,9/2/2022 22:15,8909.17,275.48,TRADE
NSW1,9/2/2022 22:20,8770.3,278.31,TRADE
NSW1,9/2/2022 22:25,8792.99,282.43,TRADE
NSW1,9/2/2022 22:30,8731.34,281.87,TRADE
NSW1,9/2/2022 22:35,8782.96,299.99,TRADE
NSW1,9/2/2022 22:40,8682.89,299.99,TRADE
NSW1,9/2/2022 22:45,8666,309.5,TRADE
NSW1,9/2/2022 22:50,8636.08,288.43,TRADE
NSW1,9/2/2022 22:55,8628.73,278,TRADE
NSW1,9/2/2022 23:00,8546.56,278,TRADE
NSW1,9/2/2022 23:05,8637.62,278,TRADE
NSW1,9/2/2022 23:10,8534.85,278,TRADE
NSW1,9/2/2022 23:15,8506.44,278,TRADE
NSW1,9/2/2022 23:20,8417.57,278,TRADE
NSW1,9/2/2022 23:25,8421.82,278,TRADE
NSW1,9/2/2022 23:30,8362.59,261.93,TRADE
NSW1,9/2/2022 23:35,8402.2,278,TRADE
NSW1,9/2/2022 23:40,8428.51,263.5,TRADE
NSW1,9/2/2022 23:45,8357.85,227.83,TRADE
NSW1,9/2/2022 23:50,8330.62,167.09,TRADE
NSW1,9/2/2022 23:55,8299.59,167.45,TRADE
NSW1,9/3/2022 0:00,8316.09,169.14,TRADE
NSW1,9/3/2022 0:05,8288,230.22,TRADE
NSW1,9/3/2022 0:10,8281.85,237.76,TRADE
NSW1,9/3/2022 0:15,8220.78,231.37,TRADE
NSW1,9/3/2022 0:20,8212.81,256.05,TRADE
NSW1,9/3/2022 0:25,8196.75,234.2,TRADE
NSW1,9/3/2022 0:30,8188.13,229.9,TRADE
NSW1,9/3/2022 0:35,8054.9,248.95,TRADE
NSW1,9/3/2022 0:40,8122.1,249.14,TRADE
NSW1,9/3/2022 0:45,8009.02,222.35,TRADE
NSW1,9/3/2022 0:50,8015.22,172.02,TRADE
NSW1,9/3/2022 0:55,7969.81,185.01,TRADE
NSW1,9/3/2022 1:00,8003.34,194.41,TRADE
NSW1,9/3/2022 1:05,7897.38,187.93,TRADE
NSW1,9/3/2022 1:10,7943.4,165.66,TRADE
NSW1,9/3/2022 1:15,7851.45,159.87,TRADE
NSW1,9/3/2022 1:20,7809.38,152.45,TRADE
NSW1,9/3/2022 1:25,7840.57,156.8,TRADE
NSW1,9/3/2022 1:30,7745.19,151.74,TRADE
NSW1,9/3/2022 1:35,7764.9,163.57,TRADE
NSW1,9/3/2022 1:40,7731.07,161.46,TRADE
NSW1,9/3/2022 1:45,7591.36,156.05,TRADE
NSW1,9/3/2022 1:50,7525.59,156.09,TRADE
NSW1,9/3/2022 1:55,7501,154.16,TRADE
NSW1,9/3/2022 2:00,7431.06,154.1,TRADE
NSW1,9/3/2022 2:05,7323.8,157.35,TRADE
NSW1,9/3/2022 2:10,7381.82,175.55,TRADE
NSW1,9/3/2022 2:15,7288.98,177.02,TRADE
NSW1,9/3/2022 2:20,7238.92,173.36,TRADE
NSW1,9/3/2022 2:25,7186.19,171.73,TRADE
NSW1,9/3/2022 2:30,7076.93,161.95,TRADE
NSW1,9/3/2022 2:35,7164.37,167.76,TRADE
NSW1,9/3/2022 2:40,7052.66,164.56,TRADE
NSW1,9/3/2022 2:45,6970.45,161,TRADE
NSW1,9/3/2022 2:50,6948.3,164.86,TRADE
NSW1,9/3/2022 2:55,6919.4,167.37,TRADE
NSW1,9/3/2022 3:00,6839.07,157.03,TRADE
NSW1,9/3/2022 3:05,6882.82,159.63,TRADE
NSW1,9/3/2022 3:10,6860.49,159.4,TRADE
NSW1,9/3/2022 3:15,6798.02,159.23,TRADE
NSW1,9/3/2022 3:20,6807.31,159.27,TRADE
NSW1,9/3/2022 3:25,6759.42,155.98,TRADE
NSW1,9/3/2022 3:30,6820.71,158.05,TRADE
NSW1,9/3/2022 3:35,6702.21,156.01,TRADE
NSW1,9/3/2022 3:40,6687.76,115.91,TRADE
NSW1,9/3/2022 3:45,6794.05,165.68,TRADE
NSW1,9/3/2022 3:50,6647.99,103.38,TRADE
NSW1,9/3/2022 3:55,6696.68,139.79,TRADE
NSW1,9/3/2022 4:00,6726.36,141,TRADE
NSW1,9/3/2022 4:05,6760.19,105.8,TRADE
NSW1,9/3/2022 4:10,6720.5,153.76,TRADE
NSW1,9/3/2022 4:15,6671.54,120.6,TRADE
NSW1,9/3/2022 4:20,6653.64,145.39,TRADE
NSW1,9/3/2022 4:25,6635.32,141.62,TRADE
NSW1,9/3/2022 4:30,6699.41,143.92,TRADE
NSW1,9/3/2022 4:35,6665.63,106.3,TRADE
NSW1,9/3/2022 4:40,6649.72,142.02,TRADE
NSW1,9/3/2022 4:45,6724.01,157,TRADE
NSW1,9/3/2022 4:50,6719.58,156.9,TRADE
NSW1,9/3/2022 4:55,6628.78,100.34,TRADE
NSW1,9/3/2022 5:00,6744.85,162.75,TRADE
NSW1,9/3/2022 5:05,6802.55,185.65,TRADE
NSW1,9/3/2022 5:10,6783.05,187.35,TRADE
NSW1,9/3/2022 5:15,6778.22,161.18,TRADE
NSW1,9/3/2022 5:20,6896.5,163.41,TRADE
NSW1,9/3/2022 5:25,6881.54,157.81,TRADE
NSW1,9/3/2022 5:30,6824.89,165.03,TRADE
NSW1,9/3/2022 5:35,6886.43,158.76,TRADE
NSW1,9/3/2022 5:40,6955.19,158.57,TRADE
NSW1,9/3/2022 5:45,6936.77,161,TRADE
NSW1,9/3/2022 5:50,7008.19,179.94,TRADE
NSW1,9/3/2022 5:55,6943.1,178.29,TRADE
NSW1,9/3/2022 6:00,6989.2,179.8,TRADE
NSW1,9/3/2022 6:05,7133.61,179.8,TRADE
NSW1,9/3/2022 6:10,7174.22,179.64,TRADE
NSW1,9/3/2022 6:15,7325.92,181.43,TRADE
NSW1,9/3/2022 6:20,7431.78,178.08,TRADE
NSW1,9/3/2022 6:25,7378.99,209.3,TRADE
NSW1,9/3/2022 6:30,7458.22,211.56,TRADE
NSW1,9/3/2022 6:35,7583.65,214.35,TRADE
NSW1,9/3/2022 6:40,7655.58,260.3,TRADE
NSW1,9/3/2022 6:45,7642.08,175.5,TRADE
NSW1,9/3/2022 6:50,7677.12,257.34,TRADE
NSW1,9/3/2022 6:55,7759.66,181.52,TRADE
NSW1,9/3/2022 7:00,7863.99,259.44,TRADE
NSW1,9/3/2022 7:05,7867.06,230,TRADE
NSW1,9/3/2022 7:10,7958.2,210.44,TRADE
NSW1,9/3/2022 7:15,7967.4,208.56,TRADE
NSW1,9/3/2022 7:20,8158.95,261.61,TRADE
NSW1,9/3/2022 7:25,8123.43,216.02,TRADE
NSW1,9/3/2022 7:30,8186.15,175.3,TRADE
NSW1,9/3/2022 7:35,8238.9,168.49,TRADE
NSW1,9/3/2022 7:40,8274.92,169.99,TRADE
NSW1,9/3/2022 7:45,8340.27,168.29,TRADE
NSW1,9/3/2022 7:50,8433.45,166.97,TRADE
NSW1,9/3/2022 7:55,8430.31,166.8,TRADE
NSW1,9/3/2022 8:00,8544.82,168.37,TRADE
NSW1,9/3/2022 8:05,8676.09,273.08,TRADE
NSW1,9/3/2022 8:10,8809.06,274.85,TRADE
NSW1,9/3/2022 8:15,8791.49,275.01,TRADE
NSW1,9/3/2022 8:20,8710.78,272.56,TRADE
NSW1,9/3/2022 8:25,8809.27,276.84,TRADE
NSW1,9/3/2022 8:30,8915.16,282.29,TRADE
NSW1,9/3/2022 8:35,8877.06,552.53,TRADE
NSW1,9/3/2022 8:40,8897.31,279.84,TRADE
NSW1,9/3/2022 8:45,8867.4,230,TRADE
NSW1,9/3/2022 8:50,8976.83,1025.2,TRADE
NSW1,9/3/2022 8:55,8952.37,309.05,TRADE
NSW1,9/3/2022 9:00,8856.75,277,TRADE
NSW1,9/3/2022 9:05,8859.93,278.18,TRADE
NSW1,9/3/2022 9:10,8752.05,270.58,TRADE
NSW1,9/3/2022 9:15,8724.34,269.1,TRADE
NSW1,9/3/2022 9:20,8674.79,185.1,TRADE
NSW1,9/3/2022 9:25,8721.94,161,TRADE
NSW1,9/3/2022 9:30,8764.31,70.77,TRADE
NSW1,9/3/2022 9:35,8737.04,143.22,TRADE
NSW1,9/3/2022 9:40,8728.14,287.9,TRADE
NSW1,9/3/2022 9:45,8854.75,290.51,TRADE
NSW1,9/3/2022 9:50,8767.38,190.66,TRADE
NSW1,9/3/2022 9:55,8789.26,277,TRADE
NSW1,9/3/2022 10:00,8675.86,192.12,TRADE
NSW1,9/3/2022 10:05,8730.8,277,TRADE
NSW1,9/3/2022 10:10,8800.88,506.74,TRADE
NSW1,9/3/2022 10:15,8853.54,300.01,TRADE
NSW1,9/3/2022 10:20,8784.64,287.99,TRADE
NSW1,9/3/2022 10:25,8788.62,277.4,TRADE
NSW1,9/3/2022 10:30,8727.72,277.79,TRADE
NSW1,9/3/2022 10:35,8744.88,277.86,TRADE
NSW1,9/3/2022 10:40,8707.05,195.01,TRADE
NSW1,9/3/2022 10:45,8547.69,11.62,TRADE
NSW1,9/3/2022 10:50,8505.12,22.65,TRADE
NSW1,9/3/2022 10:55,8577.02,103.88,TRADE
NSW1,9/3/2022 11:00,8510.21,12.01,TRADE
NSW1,9/3/2022 11:05,8495.54,-45,TRADE
NSW1,9/3/2022 11:10,8415.23,148.99,TRADE
NSW1,9/3/2022 11:15,8402.31,150.49,TRADE
NSW1,9/3/2022 11:20,8374.52,120,TRADE
NSW1,9/3/2022 11:25,8287.07,120,TRADE
NSW1,9/3/2022 11:30,8146.44,0,TRADE
NSW1,9/3/2022 11:35,8164.07,5.63,TRADE
NSW1,9/3/2022 11:40,8097.55,111.41,TRADE
NSW1,9/3/2022 11:45,8064.61,160.52,TRADE
NSW1,9/3/2022 11:50,8103.66,157.47,TRADE
NSW1,9/3/2022 11:55,8117.53,148.99,TRADE
NSW1,9/3/2022 12:00,8073.68,161,TRADE
NSW1,9/3/2022 12:05,8097.79,90.01,TRADE
NSW1,9/3/2022 12:10,8047.14,161,TRADE
NSW1,9/3/2022 12:15,7957.29,161,TRADE
NSW1,9/3/2022 12:20,8011.31,90.01,TRADE
NSW1,9/3/2022 12:25,7846.13,0,TRADE
NSW1,9/3/2022 12:30,7840.84,110.96,TRADE
NSW1,9/3/2022 12:35,7813.07,90.01,TRADE
NSW1,9/3/2022 12:40,7836.08,90.01,TRADE
NSW1,9/3/2022 12:45,7838.62,90.01,TRADE
NSW1,9/3/2022 12:50,7830.43,90.01,TRADE
NSW1,9/3/2022 12:55,7864.46,113.27,TRADE
NSW1,9/3/2022 13:00,7876.6,112.48,TRADE
NSW1,9/3/2022 13:05,7950.77,35.87,TRADE
NSW1,9/3/2022 13:10,7806.75,21.56,TRADE
NSW1,9/3/2022 13:15,7715.84,35.45,TRADE
NSW1,9/3/2022 13:20,7762.62,70,TRADE
NSW1,9/3/2022 13:25,7794.14,70,TRADE
NSW1,9/3/2022 13:30,7758.44,157.47,TRADE
NSW1,9/3/2022 13:35,7809.24,161,TRADE
NSW1,9/3/2022 13:40,7818.04,239.98,TRADE
NSW1,9/3/2022 13:45,7886.04,287.99,TRADE
NSW1,9/3/2022 13:50,7897.52,303.35,TRADE
NSW1,9/3/2022 13:55,7823.64,296.47,TRADE
NSW1,9/3/2022 14:00,7959.05,287.99,TRADE
NSW1,9/3/2022 14:05,7965.18,181.46,TRADE
NSW1,9/3/2022 14:10,8069.13,285,TRADE
NSW1,9/3/2022 14:15,8049.87,122.65,TRADE
NSW1,9/3/2022 14:20,7997.01,183.26,TRADE
NSW1,9/3/2022 14:25,7974.53,37.5,TRADE
NSW1,9/3/2022 14:30,8066.06,230.94,TRADE
NSW1,9/3/2022 14:35,8078.1,300.7,TRADE
NSW1,9/3/2022 14:40,8177.87,300.7,TRADE
NSW1,9/3/2022 14:45,8119.98,148.99,TRADE
NSW1,9/3/2022 14:50,8197.23,235,TRADE
NSW1,9/3/2022 14:55,8232.48,314.28,TRADE
NSW1,9/3/2022 15:00,8196.76,176.49,TRADE
NSW1,9/3/2022 15:05,8307.31,235,TRADE
NSW1,9/3/2022 15:10,8303.84,235,TRADE
NSW1,9/3/2022 15:15,8365.01,322.52,TRADE
NSW1,9/3/2022 15:20,8321.12,318.06,TRADE
NSW1,9/3/2022 15:25,8488.69,322.94,TRADE
NSW1,9/3/2022 15:30,8501.3,650,TRADE
NSW1,9/3/2022 15:35,8526.55,304.26,TRADE
NSW1,9/3/2022 15:40,8639.64,300.03,TRADE
NSW1,9/3/2022 15:45,8723.2,300.03,TRADE
NSW1,9/3/2022 15:50,8727.97,650,TRADE
NSW1,9/3/2022 15:55,8679.45,300.03,TRADE
NSW1,9/3/2022 16:00,8837.95,-44.82,TRADE
NSW1,9/3/2022 16:05,8865.72,35.79,TRADE
NSW1,9/3/2022 16:10,8883.63,-49,TRADE
NSW1,9/3/2022 16:15,8976.19,9.12,TRADE
NSW1,9/3/2022 16:20,9146.69,136.78,TRADE
NSW1,9/3/2022 16:25,9147.94,165.85,TRADE
NSW1,9/3/2022 16:30,9140.21,168.61,TRADE
NSW1,9/3/2022 16:35,9228.84,149.02,TRADE
NSW1,9/3/2022 16:40,9217.88,145.82,TRADE
NSW1,9/3/2022 16:45,9313.69,149.01,TRADE
NSW1,9/3/2022 16:50,9271.5,149.01,TRADE
NSW1,9/3/2022 16:55,9475.08,167.65,TRADE
NSW1,9/3/2022 17:00,9479.81,191.05,TRADE
NSW1,9/3/2022 17:05,9451.13,175.48,TRADE
NSW1,9/3/2022 17:10,9464.76,173.31,TRADE
NSW1,9/3/2022 17:15,9606.7,176.47,TRADE
NSW1,9/3/2022 17:20,9579.81,192.51,TRADE
NSW1,9/3/2022 17:25,9772.32,299.99,TRADE
NSW1,9/3/2022 17:30,9805.39,275.36,TRADE
NSW1,9/3/2022 17:35,9929.26,259.18,TRADE
NSW1,9/3/2022 17:40,9970.57,262.46,TRADE
NSW1,9/3/2022 17:45,10034.65,265.77,TRADE
NSW1,9/3/2022 17:50,10132.85,259.78,TRADE
NSW1,9/3/2022 17:55,10255.76,299.99,TRADE
NSW1,9/3/2022 18:00,10279.7,299.08,TRADE
NSW1,9/3/2022 18:05,10264.34,259.36,TRADE
NSW1,9/3/2022 18:10,10349.82,259.31,TRADE
NSW1,9/3/2022 18:15,10344.87,251.5,TRADE
NSW1,9/3/2022 18:20,10324.58,248.33,TRADE
NSW1,9/3/2022 18:25,10474.57,261.2,TRADE
NSW1,9/3/2022 18:30,10398.16,299.99,TRADE
NSW1,9/3/2022 18:35,10454.34,299.99,TRADE
NSW1,9/3/2022 18:40,10414.49,299.99,TRADE
NSW1,9/3/2022 18:45,10347.78,271.3,TRADE
NSW1,9/3/2022 18:50,10282.76,260.77,TRADE
NSW1,9/3/2022 18:55,10176.34,257.68,TRADE
NSW1,9/3/2022 19:00,10233.35,259.84,TRADE
NSW1,9/3/2022 19:05,10141.99,257.92,TRADE
NSW1,9/3/2022 19:10,10184.76,219.71,TRADE
NSW1,9/3/2022 19:15,10108.3,182.41,TRADE
NSW1,9/3/2022 19:20,10041.74,186.38,TRADE
NSW1,9/3/2022 19:25,9948.1,185.23,TRADE
NSW1,9/3/2022 19:30,10008.04,183.19,TRADE
NSW1,9/3/2022 19:35,9955.6,187.75,TRADE
NSW1,9/3/2022 19:40,9891,204.22,TRADE
NSW1,9/3/2022 19:45,9892.27,202.13,TRADE
NSW1,9/3/2022 19:50,9810.88,208.17,TRADE
NSW1,9/3/2022 19:55,9769.61,200.44,TRADE
NSW1,9/3/2022 20:00,9775.64,193.83,TRADE
NSW1,9/3/2022 20:05,9710.27,207.07,TRADE
NSW1,9/3/2022 20:10,9770.44,260.6,TRADE
NSW1,9/3/2022 20:15,9711.95,256.75,TRADE
NSW1,9/3/2022 20:20,9635.49,202.58,TRADE
NSW1,9/3/2022 20:25,9593.53,207.67,TRADE
NSW1,9/3/2022 20:30,9632.36,217.55,TRADE
NSW1,9/3/2022 20:35,9628.33,256.27,TRADE
NSW1,9/3/2022 20:40,9558.68,255.78,TRADE
NSW1,9/3/2022 20:45,9550.32,273.7,TRADE
NSW1,9/3/2022 20:50,9530.94,256.6,TRADE
NSW1,9/3/2022 20:55,9394.13,201.65,TRADE
NSW1,9/3/2022 21:00,9455.54,204.45,TRADE
NSW1,9/3/2022 21:05,9335.22,204.62,TRADE
NSW1,9/3/2022 21:10,9386.49,218.55,TRADE
NSW1,9/3/2022 21:15,9254.36,217.16,TRADE
NSW1,9/3/2022 21:20,9206.23,213.34,TRADE
NSW1,9/3/2022 21:25,9142.78,206.38,TRADE
NSW1,9/3/2022 21:30,9149.31,184.87,TRADE
NSW1,9/3/2022 21:35,9146.79,266.4,TRADE
NSW1,9/3/2022 21:40,9118.72,260.31,TRADE
NSW1,9/3/2022 21:45,9023.78,254.16,TRADE
NSW1,9/3/2022 21:50,9012.42,254.26,TRADE
NSW1,9/3/2022 21:55,8963.17,216.91,TRADE
NSW1,9/3/2022 22:00,8901.1,172.88,TRADE
NSW1,9/3/2022 22:05,9075.76,271.99,TRADE
NSW1,9/3/2022 22:10,8910.57,255.37,TRADE
NSW1,9/3/2022 22:15,8887.33,259.41,TRADE
NSW1,9/3/2022 22:20,8909.26,261.55,TRADE
NSW1,9/3/2022 22:25,8846.53,261.52,TRADE
NSW1,9/3/2022 22:30,8814.59,249.14,TRADE
NSW1,9/3/2022 22:35,8785.85,269.79,TRADE
NSW1,9/3/2022 22:40,8779.43,273.72,TRADE
NSW1,9/3/2022 22:45,8707.4,269.4,TRADE
NSW1,9/3/2022 22:50,8674.57,268.51,TRADE
NSW1,9/3/2022 22:55,8617.94,261.75,TRADE
NSW1,9/3/2022 23:00,8526.25,216.36,TRADE
NSW1,9/3/2022 23:05,8637.82,281.77,TRADE
NSW1,9/3/2022 23:10,8645.18,291.86,TRADE
NSW1,9/3/2022 23:15,8631.43,272.81,TRADE
NSW1,9/3/2022 23:20,8455.62,265.51,TRADE
NSW1,9/3/2022 23:25,8461.01,263.15,TRADE
NSW1,9/3/2022 23:30,8410.48,263.26,TRADE
NSW1,9/3/2022 23:35,8434.16,263.35,TRADE
NSW1,9/3/2022 23:40,8355.12,267.95,TRADE
NSW1,9/3/2022 23:45,8345.67,264.23,TRADE
NSW1,9/3/2022 23:50,8230.65,163.58,TRADE
NSW1,9/3/2022 23:55,8253.31,200.91,TRADE
NSW1,9/4/2022 0:00,8137.02,161.2,TRADE
NSW1,9/4/2022 0:05,8168.41,252.08,TRADE
NSW1,9/4/2022 0:10,8059.77,196.69,TRADE
NSW1,9/4/2022 0:15,8016.33,186,TRADE
NSW1,9/4/2022 0:20,7982.87,205.7,TRADE
NSW1,9/4/2022 0:25,7999.83,179.01,TRADE
NSW1,9/4/2022 0:30,7877.64,168.71,TRADE
NSW1,9/4/2022 0:35,7934.52,168.87,TRADE
NSW1,9/4/2022 0:40,7851.05,167.19,TRADE
NSW1,9/4/2022 0:45,7816.18,168.99,TRADE
NSW1,9/4/2022 0:50,7798.65,167.63,TRADE
NSW1,9/4/2022 0:55,7696.69,166.22,TRADE
NSW1,9/4/2022 1:00,7779.66,169.67,TRADE
NSW1,9/4/2022 1:05,7660.54,166.75,TRADE
NSW1,9/4/2022 1:10,7647.37,166.77,TRADE
NSW1,9/4/2022 1:15,7635.52,166.89,TRADE
NSW1,9/4/2022 1:20,7545.57,163.88,TRADE
NSW1,9/4/2022 1:25,7444.93,162.71,TRADE
NSW1,9/4/2022 1:30,7413.1,162.83,TRADE
NSW1,9/4/2022 1:35,7386.45,166.05,TRADE
NSW1,9/4/2022 1:40,7326.22,164.53,TRADE
NSW1,9/4/2022 1:45,7302.44,168.06,TRADE
NSW1,9/4/2022 1:50,7215.15,164.93,TRADE
NSW1,9/4/2022 1:55,7191.74,165.01,TRADE
NSW1,9/4/2022 2:00,7165.91,163.74,TRADE
NSW1,9/4/2022 2:05,7082.29,163.73,TRADE
NSW1,9/4/2022 2:10,7029.04,162.24,TRADE
NSW1,9/4/2022 2:15,7013.85,163.83,TRADE
NSW1,9/4/2022 2:20,6946.87,164.09,TRADE
NSW1,9/4/2022 2:25,7023.68,165.86,TRADE
NSW1,9/4/2022 2:30,6924.09,162.81,TRADE
NSW1,9/4/2022 2:35,6910.52,162.75,TRADE
NSW1,9/4/2022 2:40,6884.25,162.75,TRADE
NSW1,9/4/2022 2:45,6838.07,163.19,TRADE
NSW1,9/4/2022 2:50,6864.88,164.66,TRADE
NSW1,9/4/2022 2:55,6826.83,164.68,TRADE
NSW1,9/4/2022 3:00,6698.1,161.61,TRADE
NSW1,9/4/2022 3:05,6675.49,166.28,TRADE
NSW1,9/4/2022 3:10,6693.13,167.77,TRADE
NSW1,9/4/2022 3:15,6610.75,169.44,TRADE
NSW1,9/4/2022 3:20,6664.71,172.95,TRADE
NSW1,9/4/2022 3:25,6649.11,172.94,TRADE
NSW1,9/4/2022 3:30,6617.86,171.14,TRADE
NSW1,9/4/2022 3:35,6629.59,169.88,TRADE
NSW1,9/4/2022 3:40,6594.09,171.44,TRADE
NSW1,9/4/2022 3:45,6498.12,161.78,TRADE
NSW1,9/4/2022 3:50,6549.21,168.68,TRADE
NSW1,9/4/2022 3:55,6588.08,170.38,TRADE
NSW1,9/4/2022 4:00,6527.87,166.27,TRADE
NSW1,9/4/2022 4:05,6494.5,159.53,TRADE
NSW1,9/4/2022 4:10,6517.84,158.4,TRADE
NSW1,9/4/2022 4:15,6442.72,161,TRADE
NSW1,9/4/2022 4:20,6526.42,161,TRADE
NSW1,9/4/2022 4:25,6504.47,162,TRADE
NSW1,9/4/2022 4:30,6468.7,157.29,TRADE
NSW1,9/4/2022 4:35,6543.15,170.8,TRADE
NSW1,9/4/2022 4:40,6539.93,162,TRADE
NSW1,9/4/2022 4:45,6536.65,161,TRADE
NSW1,9/4/2022 4:50,6534.52,161,TRADE
NSW1,9/4/2022 4:55,6505.52,144.34,TRADE
NSW1,9/4/2022 5:00,6551.79,142.18,TRADE
NSW1,9/4/2022 5:05,6601.77,144.33,TRADE
NSW1,9/4/2022 5:10,6639.44,147.6,TRADE
NSW1,9/4/2022 5:15,6615.74,148.51,TRADE
NSW1,9/4/2022 5:20,6649.55,161,TRADE
NSW1,9/4/2022 5:25,6617.36,162,TRADE
NSW1,9/4/2022 5:30,6664.84,162,TRADE
NSW1,9/4/2022 5:35,6727.41,162,TRADE
NSW1,9/4/2022 5:40,6720.9,157,TRADE
NSW1,9/4/2022 5:45,6702.63,161,TRADE
NSW1,9/4/2022 5:50,6746.93,162,TRADE
NSW1,9/4/2022 5:55,6741.53,161,TRADE
NSW1,9/4/2022 6:00,6836.89,162,TRADE
NSW1,9/4/2022 6:05,6812.2,158.71,TRADE
NSW1,9/4/2022 6:10,6921.14,162,TRADE
